geo_unit,geometry,area,Population,Density
92076,"POLYGON ((3747017.9389575543 2888827.172374015, 3746613.9751436133 2888863.9176840573, 3746487.960727582 2888880.864508487, 3746178.5101368604 2888746.871629541, 3746049.2386660827 2888507.6849876842, 3745859.623204234 2888115.4679931765, 3745828.6350532267 2888032.3965512156, 3745775.329269412 2887643.050116785, 3745728.5882998994 2887192.0504632955, 3745723.085558431 2887137.691025304, 3745674.636134062 2887395.9858994517, 3745608.3583419234 2887769.1910997797, 3745587.0661748843 2887944.5508504645, 3745566.309529657 2888176.959268181, 3745561.4422262167 2888227.792330165, 3745519.98202978 2888533.7686063326, 3745484.3251167294 2888798.8745019096, 3745493.7938578827 2888895.476112848, 3745540.7332789227 2889055.4246776663, 3745757.950512714 2889706.356763162, 3745993.6044396274 2890083.082846007, 3746041.305085963 2890133.482505972, 3746076.289268637 2890161.783116503, 3746168.105854703 2890161.2939069825, 3746397.5888788784 2890025.2193208607, 3746440.12416958 2890007.7573411698, 3746638.3928726884 2889963.7537575737, 3746640.7935457514 2889964.7291533398, 3746640.8882248015 2889983.920782084, 3746651.9216419 2889976.3251385046, 3746658.809077321 2889976.9694574056, 3747008.461058055 2890037.6300090044, 3747479.300631036 2890121.92023392, 3747967.380321231 2890281.8595800893, 3748343.9036734956 2890231.974921955, 3748306.2235726626 2890090.438527093, 3748246.688191629 2889866.8631556574, 3747996.0414058026 2889437.291717219, 3747022.8378786733 2888834.4417986106, 3747017.9389575543 2888827.172374015))",3.276491977505808,8611.0,2628.0
92077,"POLYGON ((3749320.012772263 2887691.390481009, 3749224.5915558306 2887402.0002018977, 3749004.999272256 2886851.717587179, 3748515.6364851217 2886688.8701905925, 3747995.816680307 2886462.504629477, 3747678.906897868 2886258.6487401603, 3747621.7782480405 2886201.915542622, 3747578.1470769728 2886174.545479199, 3747482.1505590742 2886121.952184045, 3747354.1304610423 2886258.818265353, 3746961.978359634 2886390.5263496637, 3746846.522519874 2886158.35107262, 3746809.1458949805 2886089.565112305, 3746722.068753994 2886012.188775503, 3746439.0391054195 2886053.886080339, 3746362.471922407 2886089.599482489, 3746339.0795144187 2886106.727669245, 3746289.5180402217 2886141.351664727, 3745750.324190761 2886581.658846318, 3745688.5540741836 2886639.172008197, 3745680.384968541 2886651.6191831897, 3745635.4799566087 2886765.8169847317, 3745634.3380262014 2886792.1649150606, 3745640.686036037 2886859.813498237, 3745644.9451990183 2886870.964632676, 3745684.5217376845 2886927.8771521524, 3745791.2618660782 2887071.4187791385, 3745802.11344207 2887084.3484526896, 3745814.39207933 2887096.437151326, 3745832.9713017913 2887112.544109542, 3745848.168831483 2887120.431409324, 3745857.3362290976 2887123.972847862, 3745870.0355534586 2887125.566083585, 3745886.624742035 2887126.885677681, 3745900.6108909976 2887126.1435023556, 3746679.9546318157 2887201.5718278987, 3747730.097068267 2887753.4017579537, 3747894.431921999 2887910.5050562695, 3747969.7682378367 2887929.09557509, 3748240.886304241 2887703.777606661, 3748378.881954836 2887677.539413072, 3749307.1177329198 2887690.921393884, 3749320.012772263 2887691.390481009))",3.7805974140068646,11027.0,2917.0
92078,"POLYGON ((3759789.0033040973 2896988.62113229, 3759688.773009335 2897117.6650953167, 3759469.375136145 2897626.455839306, 3759445.1401034994 2898153.3877111985, 3759359.9647189667 2898379.694531425, 3759295.7590040867 2898494.6233464833, 3759196.880700779 2898644.446037952, 3758958.493773252 2898822.4488775916, 3758836.1155779175 2899270.5552022206, 3758814.8406772693 2899796.7992031137, 3758852.6813611356 2899904.73773883, 3758907.4760463173 2899882.0832160492, 3759062.323238563 2899822.675588281, 3759492.9432836836 2899678.773846493, 3759691.006043987 2899602.751557799, 3759937.704534351 2899501.551894692, 3760103.411548304 2899403.8115934636, 3760241.13911751 2899307.452891127, 3760290.3119539814 2899265.5377629744, 3760335.507003289 2899218.6773958, 3760409.960219684 2899129.503225611, 3760444.6122067673 2899069.7843896947, 3760472.454020788 2899019.866824955, 3760510.5699666673 2898917.8996457634, 3760519.8477381263 2898859.512628449, 3760538.92085632 2898734.3459300348, 3760552.00287918 2898318.5561726447, 3760528.0019929116 2898154.8069457775, 3760512.0752701485 2898091.0004954333, 3760473.3527365527 2897989.6793098664, 3760424.0623609796 2897876.305895606, 3760378.65502886 2897775.425668251, 3760315.1549275997 2897645.4243897293, 3760229.3224779395 2897493.54445077, 3760119.669126437 2897354.2054050434, 3759909.932522284 2897119.740410225, 3759789.0033040973 2896988.62113229))",2.8787487174761006,25725.0,8936.0
93001,"POLYGON ((3762274.91859795 2894363.073036883, 3762333.09431602 2894834.545094437, 3762348.394473704 2894983.7521226536, 3762384.6757458197 2895412.29322969, 3762497.793988903 2896150.4869471807, 3762581.7113285335 2896486.398556594, 3762759.8127127355 2896811.7579454076, 3763099.458818674 2896720.945899952, 3763171.4868243756 2896738.5560339806, 3763190.90038549 2896731.4651416927, 3763321.726661195 2896587.1264862856, 3764495.5486964853 2896419.248520473, 3764958.0205818517 2896375.958945348, 3765136.580206366 2896256.6946596876, 3765159.835734793 2896239.1839602366, 3765536.7677162588 2895898.23966919, 3765536.20109653 2895893.2682643016, 3765496.9018316967 2895852.1097543603, 3765223.7745032134 2895537.8780791983, 3765217.765803758 2895528.4032154297, 3765309.581465414 2895493.6571591836, 3765462.3630077345 2895367.118368993, 3765484.585258833 2895339.6554005933, 3765692.6985415686 2895066.58141288, 3765692.1319691665 2895061.609987892, 3765455.4965648865 2894759.654545509, 3765420.132951844 2894758.3244483406, 3765332.8149768203 2894787.512105979, 3765227.583560934 2894838.72355444, 3765176.9310732326 2894884.193929109, 3765072.927024665 2894995.597681583, 3764946.5021215864 2895134.4838721673, 3764914.2398059373 2895163.0112959207, 3764899.8908125656 2895169.5149597838, 3764883.483723441 2895156.2134121214, 3764531.7418615436 2894760.570015868, 3764378.2959850794 2894585.624234514, 3764047.3238724954 2894206.984160489, 3763989.543847811 2894133.6247010324, 3763956.253648927 2894151.194360052, 3763686.330691087 2894260.8371157204, 3762734.4496798185 2894330.108880016, 3762599.302979956 2894334.239066057, 3762274.91859795 2894363.073036883))",6.05506079927016,77032.0,12722.0
93005,"POLYGON ((3773599.9475116916 2895885.614341659, 3773578.275472479 2895772.2040807162, 3773129.150525184 2895219.9335417086, 3772774.3387529836 2895186.6115674716, 3772744.5160598606 2895189.7727460037, 3772101.9469796848 2895141.2281836234, 3771620.3564828457 2895105.99677946, 3771595.6002580924 2895158.929074456, 3771383.066539082 2895314.3011778477, 3771135.3350612167 2895335.14566328, 3770928.733293448 2895364.208221299, 3770859.7046328224 2895376.457689603, 3770722.581167475 2895410.9186002724, 3770734.2134344354 2895475.036121627, 3770753.719964893 2895518.1951652803, 3770785.9856350743 2895540.027730071, 3770916.963445844 2895915.5468057026, 3770948.244832281 2896046.8320144825, 3771172.230920502 2897058.921903509, 3771162.4182949993 2897487.543872093, 3771018.1590866 2898056.2095517474, 3770977.6397570604 2898150.858888312, 3770883.1978659183 2898271.084772558, 3770477.627894666 2898711.3363066716, 3769739.509272176 2899533.1788447304, 3769696.115034365 2899572.5216716747, 3769748.8146889503 2899675.214490301, 3770020.664926733 2900085.052629715, 3770276.0544703263 2900432.8453179626, 3770370.339188233 2900542.2020928017, 3770940.3408476315 2900830.9638961847, 3771326.4565433543 2900927.4009115812, 3771972.1789270574 2901140.455306678, 3772333.1811305494 2901479.725564215, 3772357.0027693436 2901467.1885132855, 3772538.938923636 2901282.287198655, 3772551.3195551145 2901255.871604756, 3772612.183818766 2901164.0974169276, 3773113.823694556 2900423.0664121434, 3773387.9147564643 2900197.367397082, 3773714.667872826 2899706.7000326193, 3773718.693767538 2899700.3838574896, 3774029.785686591 2899192.5252329907, 3774240.2718784017 2898800.1522760973, 3774321.8184332945 2898640.8640195793, 3774355.053340026 2898594.8599015176, 3774168.747319361 2898526.5861718515, 3773846.5147469565 2898371.6397819077, 3773389.1341393315 2897959.4799428736, 3773234.278244598 2897819.743286357, 3773103.6295571183 2897622.3034922574, 3773097.6305911113 2897612.928128062, 3772948.4316625297 2897060.1490710825, 3773035.6233415175 2896859.307988757, 3773314.174290329 2896446.431641565, 3773601.4473895496 2895900.547314443, 3773599.9475116916 2895885.614341659))",16.33815667721193,81899.0,5013.0
93006,"POLYGON ((3765412.273481169 2890850.2717715614, 3765529.419331131 2890964.6774857827, 3765646.999926271 2891073.010414175, 3765956.6194169167 2891302.132337934, 3766025.741098785 2891340.1293542315, 3766097.3045875425 2891352.7627746304, 3766301.495717598 2891336.4868681356, 3766468.9217921547 2891303.9372506132, 3766568.2420693687 2891293.502831594, 3766669.171266551 2891298.092240516, 3766729.7605930804 2891301.8279579217, 3766954.867543052 2891293.397623898, 3767169.6517450353 2891135.1830939637, 3767126.972702969 2890963.674765563, 3767096.5008612205 2890861.3570074956, 3767039.6605189946 2890846.204336908, 3766927.77828712 2890790.094683207, 3766579.214780692 2890253.6041284846, 3766403.4985134937 2889925.587441774, 3765967.9836735795 2889399.7492697393, 3765481.328612805 2888921.7385606486, 3765360.4203783716 2888848.6029374762, 3765357.309018107 2888958.9692945466, 3765355.7289363774 2889878.4618308884, 3765409.7401173627 2890825.3854261436, 3765412.273481169 2890850.2717715614))",2.473812134877741,34920.0,14116.0
93007,"POLYGON ((3770364.8018153855 2895408.0457865824, 3770355.4274251256 2895414.07116985, 3769989.9202514905 2895522.6069464562, 3769737.5404159892 2895912.5866445475, 3769595.241188428 2896364.075311232, 3769544.536918436 2897108.2165205344, 3769207.4787861053 2897642.11580236, 3769172.8754035705 2897695.994012111, 3769065.6719282926 2897777.543685848, 3768896.0175637584 2897885.7914033835, 3768764.4700916167 2897934.6987522803, 3768714.7582832337 2897939.870728312, 3768611.8753649415 2897915.4674959183, 3768257.1495672064 2897736.3157456573, 3768241.200450388 2897727.8953095027, 3768160.072229022 2897671.049779855, 3767971.085989762 2897590.2789807967, 3767951.771598149 2897597.3591127186, 3767420.4685486774 2897999.6416956624, 3767417.094102505 2898015.042645699, 3767464.6587417787 2898186.075907428, 3767546.4484536243 2898298.1397787416, 3767731.8861705284 2898540.171899139, 3767761.2448079265 2898582.3845691537, 3767796.702297121 2898633.9627935365, 3767803.6359834457 2898653.2996015335, 3767825.0177624864 2898666.1236805543, 3768024.057932658 2898942.934367982, 3768665.9598990506 2899662.1214290527, 3768817.3658297737 2899726.49511071, 3768833.272919664 2899745.171738982, 3768871.0407403456 2899758.232707806, 3769279.424149285 2899671.4032364814, 3769450.864034994 2899678.5737731922, 3769509.481705786 2899662.3956159046, 3769681.676285766 2899579.133663628, 3769696.115034365 2899572.5216716747, 3769739.509272176 2899533.1788447304, 3770477.627894666 2898711.3363066716, 3770883.1978659183 2898271.084772558, 3770977.6397570604 2898150.858888312, 3771018.1590866 2898056.2095517474, 3771162.4182949993 2897487.543872093, 3771172.230920502 2897058.921903509, 3770948.244832281 2896046.8320144825, 3770916.963445844 2895915.5468057026, 3770785.9856350743 2895540.027730071, 3770753.719964893 2895518.1951652803, 3770603.747529927 2895574.0919882855, 3770574.4822406857 2895582.12573906, 3770546.535048144 2895554.953865008, 3770487.730424436 2895470.6346806893, 3770364.8018153855 2895408.0457865824))",8.135148450791391,52213.0,6418.0
93008,"POLYGON ((3765666.8457786897 2895697.6894484116, 3765762.5720288167 2895789.218455213, 3765895.475301329 2895911.0530274534, 3765945.2816663613 2895956.12844021, 3766046.943790202 2895870.0798611995, 3766353.5416073743 2895676.2110136542, 3766625.422276693 2895537.1393551766, 3767354.000227846 2895196.736735489, 3767585.242163887 2895092.1254661465, 3768790.991986389 2894808.278298876, 3769884.686130301 2895008.320400526, 3770209.760298522 2895167.81351794, 3770261.4407595233 2895182.557027771, 3770411.5054057296 2895176.907698855, 3770415.8223209092 2895121.21108409, 3770425.5804631608 2894823.6589328223, 3770426.0459118434 2894778.282542625, 3770405.973136182 2894730.1519326232, 3769961.9679119578 2893971.2398368977, 3769937.953318625 2893933.5385393165, 3769892.2808377817 2893928.2699933234, 3769886.363864861 2893969.0433197194, 3769848.1997751873 2893988.183220309, 3769779.1611077804 2894000.3337154407, 3769583.88961822 2894005.6960913246, 3769281.9658733387 2893901.476142371, 3769235.452408199 2893740.4906565547, 3769149.3490514196 2893684.119211979, 3768283.8707125336 2893528.222077387, 3767803.1811559787 2893442.664266889, 3767736.0271831676 2893424.5814355076, 3766721.4241429386 2893261.8978172196, 3766652.386047543 2893246.207859857, 3766443.0093540833 2893211.4173363424, 3766175.749895394 2894085.220948145, 3765867.385180513 2894751.7856077324, 3765689.152902772 2895677.556071435, 3765666.8457786897 2895697.6894484116))",6.787842169629124,48496.0,7145.0
93010,"POLYGON ((3770364.8018153855 2895408.0457865824, 3770487.730424436 2895470.6346806893, 3770546.535048144 2895554.953865008, 3770574.4822406857 2895582.12573906, 3770603.747529927 2895574.0919882855, 3770753.719964893 2895518.1951652803, 3770734.2134344354 2895475.036121627, 3770722.581167475 2895410.9186002724, 3770859.7046328224 2895376.457689603, 3770928.733293448 2895364.208221299, 3771135.3350612167 2895335.14566328, 3771383.066539082 2895314.3011778477, 3771595.6002580924 2895158.929074456, 3771620.3564828457 2895105.99677946, 3771634.990529731 2895003.9796679784, 3771625.991635891 2894964.737911903, 3771671.212339867 2893933.556492691, 3771755.648923526 2893040.0340897767, 3771693.6571384803 2892875.6074508377, 3771679.683792405 2892836.842292517, 3771684.092778656 2892831.393809395, 3771977.4849822596 2892705.25959974, 3771971.01015906 2892690.803364618, 3771760.8318945374 2892304.5785672176, 3771528.7008714923 2892047.307156032, 3771209.8031856674 2892070.5492642103, 3770975.9741706457 2891994.468036464, 3770929.9227130394 2891838.3622285826, 3770683.1453128634 2891929.4731378756, 3770387.2577903126 2892040.774121232, 3770358.934159116 2892058.8692654865, 3770237.845445872 2892101.641968588, 3770206.98915834 2892094.8513329825, 3769812.578234973 2892166.150539826, 3769814.644287016 2892186.055411771, 3769967.0284472816 2893177.895693655, 3769890.5899840924 2893863.097778752, 3769892.2808377817 2893928.2699933234, 3769937.953318625 2893933.5385393165, 3769961.9679119578 2893971.2398368977, 3770405.973136182 2894730.1519326232, 3770426.0459118434 2894778.282542625, 3770425.5804631608 2894823.6589328223, 3770415.8223209092 2895121.21108409, 3770411.5054057296 2895176.907698855, 3770424.080808295 2895251.086761785, 3770367.8097829963 2895387.6545347907, 3770364.8018153855 2895408.0457865824))",5.468167955395895,52787.0,9654.0
93013,"POLYGON ((3767803.6359834457 2898653.2996015335, 3767796.702297121 2898633.9627935365, 3767761.2448079265 2898582.3845691537, 3767731.8861705284 2898540.171899139, 3767546.4484536243 2898298.1397787416, 3767464.6587417787 2898186.075907428, 3767417.094102505 2898015.042645699, 3767420.4685486774 2897999.6416956624, 3767951.771598149 2897597.3591127186, 3767971.085989762 2897590.2789807967, 3768160.072229022 2897671.049779855, 3768241.200450388 2897727.8953095027, 3768284.7249140623 2897612.8521605833, 3768386.9357325686 2897335.6777997417, 3768355.793359341 2897228.4022835055, 3768348.850626899 2897208.9656777335, 3767941.530945368 2897251.568384842, 3767664.188675126 2897240.288388356, 3767005.4386292635 2897142.180345315, 3766750.5268256254 2897103.521397706, 3766724.070505541 2897091.1843110267, 3766707.6541848266 2897077.7831401657, 3766683.7376260357 2897040.073610124, 3766557.032143227 2897028.2110438766, 3766532.6433542366 2897035.778539421, 3766261.451460837 2897167.1465015016, 3766012.051575226 2897443.075363373, 3766017.484304114 2897447.4791423646, 3766260.9965424053 2897767.062747977, 3766414.4726292365 2898171.377173172, 3766454.031191394 2898181.049207406, 3766468.946446974 2898179.5171033586, 3766513.2491737716 2898126.314339093, 3766660.637230618 2898159.610866702, 3766847.7656639265 2898212.0107000964, 3767161.2018401483 2898444.370972015, 3767304.511013825 2898581.890620504, 3767401.2882546065 2898695.3300879705, 3767474.265225033 2898819.3962944173, 3767499.5879954835 2898821.7906903094, 3767630.138067465 2898772.976323054, 3767803.6359834457 2898653.2996015335))",2.0202309240612917,15139.0,7494.0
